semana_fin,pais,casos_semana,factor_crec_7d
2022-12-23,Peru,39805.0,0.665257211618812
2022-12-24,Peru,35557.0,0.6572944395149364
2022-12-25,Peru,32935.0,0.5952467016085307
2022-12-26,Peru,30050.0,0.5190879253757126
2022-12-27,Peru,27685.0,0.4877382756069201
2022-12-28,Peru,27183.0,0.4983865644824172
2022-12-29,Peru,20842.0,0.43419928751484343
2022-12-30,Peru,20914.0,0.5254113804798393
2022-12-31,Peru,19606.0,0.5513963495233006
2023-01-01,Peru,15458.0,0.46934871717018367
2023-01-02,Peru,16452.0,0.5474875207986689
2023-01-03,Peru,16115.0,0.5820841610980676
2023-01-04,Peru,16094.0,0.5920612147297943
2023-01-05,Peru,15381.0,0.7379809999040399
2023-01-06,Peru,12567.0,0.6008893564119728
2023-01-07,Peru,10496.0,0.5353463225543201
2023-01-08,Peru,12095.0,0.7824427480916031
2023-01-09,Peru,10232.0,0.6219304643812302
2023-01-10,Peru,9830.0,0.6099906919019547
2023-01-11,Peru,10092.0,0.6270659873244687
2023-01-12,Peru,9790.0,0.6364995774006892
2023-01-13,Peru,8085.0,0.6433516352351396
2023-01-14,Peru,8462.0,0.8062118902439024
2023-01-15,Peru,7490.0,0.6192641587432823
2023-01-16,Peru,5705.0,0.5575645035183737
2023-01-17,Peru,5825.0,0.5925737538148524
2023-01-18,Peru,5418.0,0.5368608799048752
2023-01-19,Peru,5204.0,0.5315628192032686
2023-01-20,Peru,5338.0,0.660235003092146
2023-01-21,Peru,4357.0,0.5148900969038053
2023-01-22,Peru,4134.0,0.5519359145527369
2023-01-23,Peru,4112.0,0.7207712532865908
2023-01-24,Peru,3545.0,0.6085836909871245
2023-01-25,Peru,3465.0,0.6395348837209303
2023-01-26,Peru,3460.0,0.6648731744811683
2023-01-27,Peru,2945.0,0.5517047583364556
2023-01-28,Peru,2903.0,0.6662841404636217
2023-01-29,Peru,2873.0,0.6949685534591195
2023-01-30,Peru,2409.0,0.5858463035019456
2023-01-31,Peru,2275.0,0.6417489421720733
2023-02-01,Peru,2215.0,0.6392496392496393
2023-02-02,Peru,2038.0,0.5890173410404624
2023-02-03,Peru,1864.0,0.6329371816638371
2023-02-04,Peru,1666.0,0.5738890802617982
2023-02-05,Peru,1482.0,0.5158371040723982
2023-02-06,Peru,1396.0,0.5794935657949356
2023-02-07,Peru,1336.0,0.5872527472527472
2023-02-08,Peru,1339.0,0.6045146726862303
2023-02-09,Peru,1231.0,0.6040235525024534
2023-02-10,Peru,1163.0,0.6239270386266095
2023-02-11,Peru,1116.0,0.6698679471788715
2023-02-12,Peru,1133.0,0.7645074224021593
2023-02-13,Peru,1122.0,0.8037249283667621
2023-02-14,Peru,1147.0,0.8585329341317365
2023-02-15,Peru,1150.0,0.8588498879761016
2023-02-16,Peru,1177.0,0.9561332250203087
2023-02-17,Peru,1137.0,0.9776440240756664
2023-02-18,Peru,1126.0,1.0089605734767024
2023-02-19,Peru,1088.0,0.9602824360105914
2023-02-20,Peru,1032.0,0.9197860962566845
2023-02-21,Peru,1040.0,0.9067131647776809
2023-02-22,Peru,1031.0,0.8965217391304348
2023-02-23,Peru,874.0,0.7425658453695837
2023-02-24,Peru,830.0,0.7299912049252418
2023-02-25,Peru,785.0,0.6971580817051509
2023-02-26,Peru,751.0,0.6902573529411765
2023-02-27,Peru,965.0,0.935077519379845
2023-02-28,Peru,915.0,0.8798076923076923
2023-03-01,Peru,943.0,0.9146459747817652
2023-03-02,Peru,1131.0,1.294050343249428
2023-03-03,Peru,1279.0,1.5409638554216867
2023-03-04,Peru,1306.0,1.6636942675159236
2023-03-05,Peru,1383.0,1.8415446071904127
2023-03-06,Peru,1216.0,1.2601036269430053
2023-03-07,Peru,1148.0,1.2546448087431694
2023-03-08,Peru,1181.0,1.2523860021208908
2023-03-09,Peru,900.0,0.7957559681697612
2023-03-10,Peru,1271.0,0.9937451133698202
2023-03-11,Peru,1317.0,1.0084226646248087
2023-03-12,Peru,1291.0,0.9334779464931309
2023-03-13,Peru,1124.0,0.9243421052631579
2023-03-14,Peru,1307.0,1.1385017421602788
2023-03-15,Peru,1325.0,1.121930567315834
2023-03-16,Peru,1404.0,1.56
2023-03-17,Peru,1058.0,0.8324154209284028
2023-03-18,Peru,1150.0,0.8731966590736523
2023-03-19,Peru,1191.0,0.9225406661502711
2023-03-20,Peru,1421.0,1.2642348754448398
2023-03-21,Peru,1650.0,1.2624330527926548
2023-03-22,Peru,1593.0,1.2022641509433962
2023-03-23,Peru,1771.0,1.2613960113960114
2023-03-24,Peru,1498.0,1.4158790170132325
2023-03-25,Peru,1571.0,1.366086956521739
2023-03-26,Peru,1649.0,1.3845507976490343
2023-03-27,Peru,1759.0,1.2378606615059817
2023-03-28,Peru,1663.0,1.0078787878787878
2023-03-29,Peru,1801.0,1.130571249215317
2023-03-30,Peru,1663.0,0.9390175042348955
2023-03-31,Peru,2006.0,1.3391188251001336
2023-04-01,Peru,2014.0,1.2819859961807765
2023-04-02,Peru,2095.0,1.2704669496664645
2023-04-03,Peru,1755.0,0.9977259806708357
2023-04-04,Peru,1439.0,0.8653036680697535
2023-04-05,Peru,1238.0,0.6873958911715713
2023-04-06,Peru,1119.0,0.6728803367408298
2023-04-07,Peru,776.0,0.386839481555334
2023-04-08,Peru,386.0,0.1916583912611718
2023-04-09,Peru,0.0,0.0
2023-04-10,Peru,0.0,0.0
2023-04-11,Peru,0.0,0.0
2023-04-12,Peru,0.0,0.0
2023-04-13,Peru,0.0,0.0
2023-04-14,Peru,0.0,0.0
2023-04-15,Peru,0.0,0.0
2023-04-16,Peru,4005.0,inf
2023-04-17,Peru,4005.0,inf
2023-04-18,Peru,4005.0,inf
2023-04-19,Peru,4005.0,inf
2023-04-20,Peru,4005.0,inf
2023-04-21,Peru,4005.0,inf
2023-04-22,Peru,4005.0,inf
2023-04-23,Peru,2459.0,0.6139825218476904
2023-04-24,Peru,2459.0,0.6139825218476904
2023-04-25,Peru,2459.0,0.6139825218476904
2023-04-26,Peru,2459.0,0.6139825218476904
2023-04-27,Peru,2459.0,0.6139825218476904
2023-04-28,Peru,2459.0,0.6139825218476904
2023-04-29,Peru,2459.0,0.6139825218476904
2023-04-30,Peru,1775.0,0.7218381455876373
2023-05-01,Peru,1775.0,0.7218381455876373
2023-05-02,Peru,1775.0,0.7218381455876373
2023-05-03,Peru,1775.0,0.7218381455876373
2023-05-04,Peru,1775.0,0.7218381455876373
2023-05-05,Peru,1775.0,0.7218381455876373
2023-05-06,Peru,1775.0,0.7218381455876373
2023-05-07,Peru,2092.0,1.1785915492957746
2023-05-08,Peru,2092.0,1.1785915492957746
2023-05-09,Peru,2092.0,1.1785915492957746
2023-05-10,Peru,2092.0,1.1785915492957746
2023-05-11,Peru,2092.0,1.1785915492957746
2023-05-12,Peru,2092.0,1.1785915492957746
2023-05-13,Peru,2092.0,1.1785915492957746
2023-05-14,Peru,1998.0,0.9550669216061185
2023-05-15,Peru,1998.0,0.9550669216061185
2023-05-16,Peru,1998.0,0.9550669216061185
2023-05-17,Peru,1998.0,0.9550669216061185
2023-05-18,Peru,1998.0,0.9550669216061185
2023-05-19,Peru,1998.0,0.9550669216061185
2023-05-20,Peru,1998.0,0.9550669216061185
2023-05-21,Peru,0.0,0.0
2023-05-22,Peru,0.0,0.0
2023-05-23,Peru,0.0,0.0
2023-05-24,Peru,0.0,0.0
2023-05-25,Peru,0.0,0.0
2023-05-26,Peru,0.0,0.0
2023-05-27,Peru,0.0,0.0
2023-05-28,Peru,0.0,
2023-05-29,Peru,0.0,
2023-05-30,Peru,0.0,
2023-05-31,Peru,0.0,
2023-06-01,Peru,0.0,
2023-06-02,Peru,0.0,
2023-06-03,Peru,0.0,
2023-06-04,Peru,0.0,
2023-06-05,Peru,0.0,
2023-06-06,Peru,0.0,
2023-06-07,Peru,0.0,
2023-06-08,Peru,0.0,
2023-06-09,Peru,0.0,
2023-06-10,Peru,0.0,
2023-06-11,Peru,0.0,
2023-06-12,Peru,0.0,
2023-06-13,Peru,0.0,
2023-06-14,Peru,0.0,
2023-06-15,Peru,0.0,
2023-06-16,Peru,0.0,
2023-06-17,Peru,0.0,
2023-06-18,Peru,0.0,
2023-06-19,Peru,0.0,
2023-06-20,Peru,0.0,
2023-06-21,Peru,0.0,
2023-06-22,Peru,0.0,
2023-06-23,Peru,0.0,
2023-06-24,Peru,0.0,
2023-06-25,Peru,0.0,
2023-06-26,Peru,0.0,
2023-06-27,Peru,0.0,
2023-06-28,Peru,0.0,
2023-06-29,Peru,0.0,
2023-06-30,Peru,0.0,
2023-07-01,Peru,0.0,
2023-07-02,Peru,0.0,
2023-07-03,Peru,0.0,
2023-07-04,Peru,0.0,
2023-07-05,Peru,0.0,
2023-07-06,Peru,0.0,
2023-07-07,Peru,0.0,
2023-07-08,Peru,0.0,
2023-07-09,Peru,0.0,
2023-07-10,Peru,0.0,
2023-07-11,Peru,0.0,
2023-07-12,Peru,0.0,
2023-07-13,Peru,0.0,
2023-07-14,Peru,0.0,
2023-07-15,Peru,0.0,
2023-07-16,Peru,0.0,
2023-07-17,Peru,0.0,
2023-07-18,Peru,0.0,
2023-07-19,Peru,0.0,
2023-07-20,Peru,0.0,
2023-07-21,Peru,0.0,
2023-07-22,Peru,0.0,
2023-07-23,Peru,0.0,
2023-07-24,Peru,0.0,
2023-07-25,Peru,0.0,
2023-07-26,Peru,0.0,
2023-07-27,Peru,0.0,
2023-07-28,Peru,0.0,
2023-07-29,Peru,0.0,
2023-07-30,Peru,0.0,
2023-07-31,Peru,0.0,
2023-08-01,Peru,0.0,
2023-08-02,Peru,0.0,
2023-08-03,Peru,0.0,
2023-08-04,Peru,0.0,
2023-08-05,Peru,0.0,
2023-08-06,Peru,0.0,
2023-08-07,Peru,0.0,
2023-08-08,Peru,0.0,
2023-08-09,Peru,0.0,
2023-08-10,Peru,0.0,
2023-08-11,Peru,0.0,
2023-08-12,Peru,0.0,
2023-08-13,Peru,0.0,
2023-08-14,Peru,0.0,
2023-08-15,Peru,0.0,
2023-08-16,Peru,0.0,
2023-08-17,Peru,0.0,
2023-08-18,Peru,0.0,
2023-08-19,Peru,0.0,
2023-08-20,Peru,0.0,
2023-08-21,Peru,0.0,
2023-08-22,Peru,0.0,
2023-08-23,Peru,0.0,
2023-08-24,Peru,0.0,
2023-08-25,Peru,0.0,
2023-08-26,Peru,0.0,
2023-08-27,Peru,0.0,
2023-08-28,Peru,0.0,
2023-08-29,Peru,0.0,
2023-08-30,Peru,0.0,
2023-08-31,Peru,0.0,
2023-09-01,Peru,0.0,
2023-09-02,Peru,0.0,
2023-09-03,Peru,0.0,
2023-09-04,Peru,0.0,
2023-09-05,Peru,0.0,
2023-09-06,Peru,0.0,
2023-09-07,Peru,0.0,
2023-09-08,Peru,0.0,
2023-09-09,Peru,0.0,
2023-09-10,Peru,0.0,
2023-09-11,Peru,0.0,
2023-09-12,Peru,0.0,
2023-09-13,Peru,0.0,
2023-09-14,Peru,0.0,
2023-09-15,Peru,0.0,
2023-09-16,Peru,0.0,
2023-09-17,Peru,0.0,
2023-09-18,Peru,0.0,
2023-09-19,Peru,0.0,
2023-09-20,Peru,0.0,
2023-09-21,Peru,0.0,
2023-09-22,Peru,0.0,
2023-09-23,Peru,0.0,
2023-09-24,Peru,0.0,
2023-09-25,Peru,0.0,
2023-09-26,Peru,0.0,
2023-09-27,Peru,0.0,
2023-09-28,Peru,0.0,
2023-09-29,Peru,0.0,
2023-09-30,Peru,0.0,
2023-10-01,Peru,0.0,
2023-10-02,Peru,0.0,
2023-10-03,Peru,0.0,
2023-10-04,Peru,0.0,
2023-10-05,Peru,0.0,
2023-10-06,Peru,0.0,
2023-10-07,Peru,0.0,
2023-10-08,Peru,0.0,
2023-10-09,Peru,0.0,
2023-10-10,Peru,0.0,
2023-10-11,Peru,0.0,
2023-10-12,Peru,0.0,
2023-10-13,Peru,0.0,
2023-10-14,Peru,0.0,
2023-10-15,Peru,0.0,
2023-10-16,Peru,0.0,
2023-10-17,Peru,0.0,
2023-10-18,Peru,0.0,
2023-10-19,Peru,0.0,
2023-10-20,Peru,0.0,
2023-10-21,Peru,0.0,
2023-10-22,Peru,0.0,
2023-10-23,Peru,0.0,
2023-10-24,Peru,0.0,
2023-10-25,Peru,0.0,
2023-10-26,Peru,0.0,
2023-10-27,Peru,0.0,
2023-10-28,Peru,0.0,
2023-10-29,Peru,0.0,
2023-10-30,Peru,0.0,
2023-10-31,Peru,0.0,
2023-11-01,Peru,0.0,
2023-11-02,Peru,0.0,
2023-11-03,Peru,0.0,
2023-11-04,Peru,0.0,
2023-11-05,Peru,0.0,
2023-11-06,Peru,0.0,
2023-11-07,Peru,0.0,
2023-11-08,Peru,0.0,
2023-11-09,Peru,0.0,
2023-11-10,Peru,0.0,
2023-11-11,Peru,0.0,
2023-11-12,Peru,0.0,
2023-11-13,Peru,0.0,
2023-11-14,Peru,0.0,
2023-11-15,Peru,0.0,
2023-11-16,Peru,0.0,
2023-11-17,Peru,0.0,
2023-11-18,Peru,0.0,
2023-11-19,Peru,0.0,
2023-11-20,Peru,0.0,
2023-11-21,Peru,0.0,
2023-11-22,Peru,0.0,
2023-11-23,Peru,0.0,
2023-11-24,Peru,0.0,
2023-11-25,Peru,0.0,
2023-11-26,Peru,0.0,
2023-11-27,Peru,0.0,
2023-11-28,Peru,0.0,
2023-11-29,Peru,0.0,
2023-11-30,Peru,0.0,
2023-12-01,Peru,0.0,
2023-12-02,Peru,0.0,
2023-12-03,Peru,0.0,
2023-12-04,Peru,0.0,
2023-12-05,Peru,0.0,
2023-12-06,Peru,0.0,
2023-12-07,Peru,0.0,
2023-12-08,Peru,0.0,
2023-12-09,Peru,0.0,
2023-12-10,Peru,0.0,
2023-12-11,Peru,0.0,
2023-12-12,Peru,0.0,
2023-12-13,Peru,0.0,
2023-12-14,Peru,0.0,
2023-12-15,Peru,0.0,
2023-12-16,Peru,0.0,
2023-12-17,Peru,0.0,
2023-12-18,Peru,0.0,
2023-12-19,Peru,0.0,
2023-12-20,Peru,0.0,
2023-12-21,Peru,0.0,
2023-12-22,Peru,0.0,
2023-12-23,Peru,0.0,
2023-12-24,Peru,0.0,
2023-12-25,Peru,0.0,
2023-12-26,Peru,0.0,
2023-12-27,Peru,0.0,
2023-12-28,Peru,0.0,
2023-12-29,Peru,0.0,
2023-12-30,Peru,0.0,
2023-12-31,Peru,0.0,
2024-01-01,Peru,0.0,
2024-01-02,Peru,9151.0,inf
2024-01-03,Peru,9151.0,inf
2024-01-04,Peru,9151.0,inf
2024-01-05,Peru,9151.0,inf
2024-01-06,Peru,9151.0,inf
2024-01-07,Peru,9151.0,inf
2024-01-08,Peru,9151.0,inf
2024-01-09,Peru,4663.0,0.5095617965249699
2024-01-10,Peru,4663.0,0.5095617965249699
2024-01-11,Peru,4663.0,0.5095617965249699
2024-01-12,Peru,4663.0,0.5095617965249699
2024-01-13,Peru,4663.0,0.5095617965249699
2024-01-14,Peru,4663.0,0.5095617965249699
2024-01-15,Peru,4663.0,0.5095617965249699
2024-01-16,Peru,2406.0,0.5159768389448852
2024-01-17,Peru,2406.0,0.5159768389448852
2024-01-18,Peru,2406.0,0.5159768389448852
2024-01-19,Peru,2406.0,0.5159768389448852
2024-01-20,Peru,2406.0,0.5159768389448852
2024-01-21,Peru,2406.0,0.5159768389448852
2024-01-22,Peru,2406.0,0.5159768389448852
2024-01-23,Peru,2169.0,0.9014962593516209
2024-01-24,Peru,2169.0,0.9014962593516209
2024-01-25,Peru,2169.0,0.9014962593516209
2024-01-26,Peru,2169.0,0.9014962593516209
2024-01-27,Peru,2169.0,0.9014962593516209
2024-01-28,Peru,2169.0,0.9014962593516209
2024-01-29,Peru,2169.0,0.9014962593516209
2024-01-30,Peru,655.0,0.3019824804057169
2024-01-31,Peru,655.0,0.3019824804057169
2024-02-01,Peru,655.0,0.3019824804057169
2024-02-02,Peru,655.0,0.3019824804057169
2024-02-03,Peru,655.0,0.3019824804057169
2024-02-04,Peru,655.0,0.3019824804057169
2024-02-05,Peru,655.0,0.3019824804057169
2024-02-06,Peru,447.0,0.6824427480916031
2024-02-07,Peru,447.0,0.6824427480916031
2024-02-08,Peru,447.0,0.6824427480916031
2024-02-09,Peru,447.0,0.6824427480916031
2024-02-10,Peru,447.0,0.6824427480916031
2024-02-11,Peru,447.0,0.6824427480916031
2024-02-12,Peru,447.0,0.6824427480916031
2024-02-13,Peru,346.0,0.7740492170022372
2024-02-14,Peru,346.0,0.7740492170022372
2024-02-15,Peru,346.0,0.7740492170022372
2024-02-16,Peru,346.0,0.7740492170022372
2024-02-17,Peru,346.0,0.7740492170022372
2024-02-18,Peru,346.0,0.7740492170022372
2024-02-19,Peru,346.0,0.7740492170022372
2024-02-20,Peru,292.0,0.8439306358381503
2024-02-21,Peru,292.0,0.8439306358381503
2024-02-22,Peru,292.0,0.8439306358381503
2024-02-23,Peru,292.0,0.8439306358381503
2024-02-24,Peru,292.0,0.8439306358381503
2024-02-25,Peru,292.0,0.8439306358381503
2024-02-26,Peru,292.0,0.8439306358381503
2024-02-27,Peru,269.0,0.9212328767123288
2024-02-28,Peru,269.0,0.9212328767123288
2024-02-29,Peru,269.0,0.9212328767123288
2024-03-01,Peru,269.0,0.9212328767123288
2024-03-02,Peru,269.0,0.9212328767123288
2024-03-03,Peru,269.0,0.9212328767123288
2024-03-04,Peru,269.0,0.9212328767123288
2024-03-05,Peru,203.0,0.7546468401486989
2024-03-06,Peru,203.0,0.7546468401486989
2024-03-07,Peru,203.0,0.7546468401486989
2024-03-08,Peru,203.0,0.7546468401486989
2024-03-09,Peru,203.0,0.7546468401486989
2024-03-10,Peru,203.0,0.7546468401486989
2024-03-11,Peru,203.0,0.7546468401486989
2024-03-12,Peru,158.0,0.7783251231527094
2024-03-13,Peru,158.0,0.7783251231527094
2024-03-14,Peru,158.0,0.7783251231527094
2024-03-15,Peru,158.0,0.7783251231527094
2024-03-16,Peru,158.0,0.7783251231527094
2024-03-17,Peru,158.0,0.7783251231527094
2024-03-18,Peru,158.0,0.7783251231527094
2024-03-19,Peru,108.0,0.6835443037974683
2024-03-20,Peru,108.0,0.6835443037974683
2024-03-21,Peru,108.0,0.6835443037974683
2024-03-22,Peru,108.0,0.6835443037974683
2024-03-23,Peru,108.0,0.6835443037974683
2024-03-24,Peru,108.0,0.6835443037974683
2024-03-25,Peru,108.0,0.6835443037974683
2024-03-26,Peru,88.0,0.8148148148148148
2024-03-27,Peru,88.0,0.8148148148148148
2024-03-28,Peru,88.0,0.8148148148148148
2024-03-29,Peru,88.0,0.8148148148148148
2024-03-30,Peru,88.0,0.8148148148148148
2024-03-31,Peru,88.0,0.8148148148148148
2024-04-01,Peru,88.0,0.8148148148148148
2024-04-02,Peru,102.0,1.1590909090909092
2024-04-03,Peru,102.0,1.1590909090909092
2024-04-04,Peru,102.0,1.1590909090909092
2024-04-05,Peru,102.0,1.1590909090909092
2024-04-06,Peru,102.0,1.1590909090909092
2024-04-07,Peru,102.0,1.1590909090909092
2024-04-08,Peru,102.0,1.1590909090909092
2024-04-09,Peru,100.0,0.9803921568627451
2024-04-10,Peru,100.0,0.9803921568627451
2024-04-11,Peru,100.0,0.9803921568627451
2024-04-12,Peru,100.0,0.9803921568627451
2024-04-13,Peru,100.0,0.9803921568627451
2024-04-14,Peru,100.0,0.9803921568627451
2024-04-15,Peru,100.0,0.9803921568627451
2024-04-16,Peru,50.0,0.5
2024-04-17,Peru,50.0,0.5
2024-04-18,Peru,50.0,0.5
2024-04-19,Peru,50.0,0.5
2024-04-20,Peru,50.0,0.5
2024-04-21,Peru,50.0,0.5
2024-04-22,Peru,50.0,0.5
2024-04-23,Peru,25.0,0.5
2024-04-24,Peru,25.0,0.5
2024-04-25,Peru,25.0,0.5
2024-04-26,Peru,25.0,0.5
2024-04-27,Peru,25.0,0.5
2024-04-28,Peru,25.0,0.5
2024-04-29,Peru,25.0,0.5
2024-04-30,Peru,81.0,3.24
2024-05-01,Peru,81.0,3.24
2024-05-02,Peru,81.0,3.24
2024-05-03,Peru,81.0,3.24
2024-05-04,Peru,81.0,3.24
2024-05-05,Peru,81.0,3.24
2024-05-06,Peru,81.0,3.24
2024-05-07,Peru,47.0,0.5802469135802469
2024-05-08,Peru,47.0,0.5802469135802469
2024-05-09,Peru,47.0,0.5802469135802469
2024-05-10,Peru,47.0,0.5802469135802469
2024-05-11,Peru,47.0,0.5802469135802469
2024-05-12,Peru,47.0,0.5802469135802469
2024-05-13,Peru,47.0,0.5802469135802469
2024-05-14,Peru,51.0,1.0851063829787233
2024-05-15,Peru,51.0,1.0851063829787233
2024-05-16,Peru,51.0,1.0851063829787233
2024-05-17,Peru,51.0,1.0851063829787233
2024-05-18,Peru,51.0,1.0851063829787233
2024-05-19,Peru,51.0,1.0851063829787233
2024-05-20,Peru,51.0,1.0851063829787233
2024-05-21,Peru,56.0,1.0980392156862746
2024-05-22,Peru,56.0,1.0980392156862746
2024-05-23,Peru,56.0,1.0980392156862746
2024-05-24,Peru,56.0,1.0980392156862746
2024-05-25,Peru,56.0,1.0980392156862746
2024-05-26,Peru,56.0,1.0980392156862746
2024-05-27,Peru,56.0,1.0980392156862746
2024-05-28,Peru,71.0,1.2678571428571428
2024-05-29,Peru,71.0,1.2678571428571428
2024-05-30,Peru,71.0,1.2678571428571428
2024-05-31,Peru,71.0,1.2678571428571428
2024-06-01,Peru,71.0,1.2678571428571428
2024-06-02,Peru,71.0,1.2678571428571428
2024-06-03,Peru,71.0,1.2678571428571428
2024-06-04,Peru,74.0,1.0422535211267605
2024-06-05,Peru,74.0,1.0422535211267605
2024-06-06,Peru,74.0,1.0422535211267605
2024-06-07,Peru,74.0,1.0422535211267605
2024-06-08,Peru,74.0,1.0422535211267605
2024-06-09,Peru,74.0,1.0422535211267605
2024-06-10,Peru,74.0,1.0422535211267605
2024-06-11,Peru,121.0,1.635135135135135
2024-06-12,Peru,121.0,1.635135135135135
2024-06-13,Peru,121.0,1.635135135135135
2024-06-14,Peru,121.0,1.635135135135135
2024-06-15,Peru,121.0,1.635135135135135
2024-06-16,Peru,121.0,1.635135135135135
2024-06-17,Peru,121.0,1.635135135135135
2024-06-18,Peru,94.0,0.7768595041322314
2024-06-19,Peru,94.0,0.7768595041322314
2024-06-20,Peru,94.0,0.7768595041322314
2024-06-21,Peru,94.0,0.7768595041322314
2024-06-22,Peru,94.0,0.7768595041322314
2024-06-23,Peru,94.0,0.7768595041322314
2024-06-24,Peru,94.0,0.7768595041322314
2024-06-25,Peru,126.0,1.3404255319148937
2024-06-26,Peru,126.0,1.3404255319148937
2024-06-27,Peru,126.0,1.3404255319148937
2024-06-28,Peru,126.0,1.3404255319148937
2024-06-29,Peru,126.0,1.3404255319148937
2024-06-30,Peru,126.0,1.3404255319148937
2024-07-01,Peru,126.0,1.3404255319148937
2024-07-02,Peru,197.0,1.5634920634920635
2024-07-03,Peru,197.0,1.5634920634920635
2024-07-04,Peru,197.0,1.5634920634920635
2024-07-05,Peru,197.0,1.5634920634920635
2024-07-06,Peru,197.0,1.5634920634920635
2024-07-07,Peru,197.0,1.5634920634920635
2024-07-08,Peru,197.0,1.5634920634920635
2024-07-09,Peru,182.0,0.9238578680203046
2024-07-10,Peru,182.0,0.9238578680203046
2024-07-11,Peru,182.0,0.9238578680203046
2024-07-12,Peru,182.0,0.9238578680203046
2024-07-13,Peru,182.0,0.9238578680203046
2024-07-14,Peru,182.0,0.9238578680203046
2024-07-15,Peru,182.0,0.9238578680203046
2024-07-16,Peru,152.0,0.8351648351648352
2024-07-17,Peru,152.0,0.8351648351648352
2024-07-18,Peru,152.0,0.8351648351648352
2024-07-19,Peru,152.0,0.8351648351648352
2024-07-20,Peru,152.0,0.8351648351648352
2024-07-21,Peru,152.0,0.8351648351648352
2024-07-22,Peru,152.0,0.8351648351648352
2024-07-23,Peru,144.0,0.9473684210526315
2024-07-24,Peru,144.0,0.9473684210526315
2024-07-25,Peru,144.0,0.9473684210526315
2024-07-26,Peru,144.0,0.9473684210526315
2024-07-27,Peru,144.0,0.9473684210526315
2024-07-28,Peru,144.0,0.9473684210526315
2024-07-29,Peru,144.0,0.9473684210526315
2024-07-30,Peru,138.0,0.9583333333333334
2024-07-31,Peru,138.0,0.9583333333333334
2024-08-01,Peru,138.0,0.9583333333333334
2024-08-02,Peru,138.0,0.9583333333333334
2024-08-03,Peru,138.0,0.9583333333333334
2024-08-04,Peru,138.0,0.9583333333333334
2024-08-05,Peru,138.0,0.9583333333333334
2024-08-06,Peru,122.0,0.8840579710144928
2024-08-07,Peru,122.0,0.8840579710144928
2024-08-08,Peru,122.0,0.8840579710144928
2024-08-09,Peru,122.0,0.8840579710144928
2024-08-10,Peru,122.0,0.8840579710144928
2024-08-11,Peru,122.0,0.8840579710144928
2024-08-12,Peru,122.0,0.8840579710144928
2024-08-13,Peru,84.0,0.6885245901639344
2024-08-14,Peru,84.0,0.6885245901639344
2024-08-15,Peru,84.0,0.6885245901639344
2024-08-16,Peru,84.0,0.6885245901639344
2024-08-17,Peru,84.0,0.6885245901639344
2024-08-18,Peru,84.0,0.6885245901639344
2024-08-19,Peru,84.0,0.6885245901639344
2024-08-20,Peru,67.0,0.7976190476190477
2024-08-21,Peru,67.0,0.7976190476190477
2024-08-22,Peru,67.0,0.7976190476190477
2024-08-23,Peru,67.0,0.7976190476190477
2024-08-24,Peru,67.0,0.7976190476190477
2024-08-25,Peru,67.0,0.7976190476190477
2024-08-26,Peru,67.0,0.7976190476190477
2024-08-27,Peru,85.0,1.2686567164179106
2024-08-28,Peru,85.0,1.2686567164179106
2024-08-29,Peru,85.0,1.2686567164179106
2024-08-30,Peru,85.0,1.2686567164179106
2024-08-31,Peru,85.0,1.2686567164179106
2024-09-01,Peru,85.0,1.2686567164179106
2024-09-02,Peru,85.0,1.2686567164179106
2024-09-03,Peru,79.0,0.9294117647058824
2024-09-04,Peru,79.0,0.9294117647058824
2024-09-05,Peru,79.0,0.9294117647058824
2024-09-06,Peru,79.0,0.9294117647058824
2024-09-07,Peru,79.0,0.9294117647058824
2024-09-08,Peru,79.0,0.9294117647058824
2024-09-09,Peru,79.0,0.9294117647058824
2024-09-10,Peru,40.0,0.5063291139240507
2024-09-11,Peru,40.0,0.5063291139240507
2024-09-12,Peru,40.0,0.5063291139240507
2024-09-13,Peru,40.0,0.5063291139240507
2024-09-14,Peru,40.0,0.5063291139240507
2024-09-15,Peru,40.0,0.5063291139240507
2024-09-16,Peru,40.0,0.5063291139240507
2024-09-17,Peru,20.0,0.5
2024-09-18,Peru,20.0,0.5
2024-09-19,Peru,20.0,0.5
2024-09-20,Peru,20.0,0.5
2024-09-21,Peru,20.0,0.5
2024-09-22,Peru,20.0,0.5
2024-09-23,Peru,20.0,0.5
2024-09-24,Peru,8.0,0.4
2024-09-25,Peru,8.0,0.4
2024-09-26,Peru,8.0,0.4
2024-09-27,Peru,8.0,0.4
2024-09-28,Peru,8.0,0.4
2024-09-29,Peru,8.0,0.4
2024-09-30,Peru,8.0,0.4
2024-10-01,Peru,24.0,3.0
2024-10-02,Peru,24.0,3.0
2024-10-03,Peru,24.0,3.0
2024-10-04,Peru,24.0,3.0
2024-10-05,Peru,24.0,3.0
2024-10-06,Peru,24.0,3.0
2024-10-07,Peru,24.0,3.0
2024-10-08,Peru,36.0,1.5
2024-10-09,Peru,36.0,1.5
2024-10-10,Peru,36.0,1.5
2024-10-11,Peru,36.0,1.5
2024-10-12,Peru,36.0,1.5
2024-10-13,Peru,36.0,1.5
2024-10-14,Peru,36.0,1.5
2024-10-15,Peru,35.0,0.9722222222222222
2024-10-16,Peru,35.0,0.9722222222222222
2024-10-17,Peru,35.0,0.9722222222222222
2024-10-18,Peru,35.0,0.9722222222222222
